source,text,rater1,rater2
kubertenes,you will need to use a NodePort service then,NL,NL
kubertenes,my app port 8099 i am provding nodeport for service 30080,NL,NL
kubertenes,https://kb.wisc.edu/middleware/page.php?id=4064 might help you check if the key actually matches the cert,NL,NL
kubertenes,anyone run into,NL,NL
kubertenes,kubectl get persistentvolumeclaims -n blah,Not,Not
kubertenes,8h 12m 3 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 4; reason: cpu resource utilization (percentage of request) above target,Not,Not
kubertenes,"Hi Can someone please advise How I can setup kubernates cluster on VM running on OS CentOS Linux release 7.3.1611 (Core) With Docker Version 17.09.0-ce I Tried Following Instruction from https://kubernetes.io/docs/getting-started-guides/centos/centos_manual_config/ But Running into issues and now after installing flanneld.service Even Docker is not starting Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service: main process exited, code=exited, status=2/INVALIDARGUMENT Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service changed final-sigterm -> failed Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job flanneld.service/start finished, result=failed Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Failed to start Flanneld overlay address etcd agent. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job docker.service/start finished, result=dependency Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Dependency failed for Docker Application Container Engine. Oct 26 07:13:19 kuber-poc-app1 systemd-logind[735]: Got message type=signal sender=:1.0 destination=n/a object=/org/freedeskt Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job docker.service/start failed with result 'dependency'. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Unit flanneld.service entered failed state. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service failed. Please help me to clean this mess and get started from scracth again",NL,NL
kubertenes,etc/systemd/system/docker.service.d/docker-external.conf,Not,Not
kubertenes,Can you explain a bit further @U7Q9UM449,NL,NL
kubertenes,"I'm thinking passing kubectl configs via secret to a reaper container with only the kubectl binary that scrapes stopped containers in particular deployment (as input of environment variable)? or do you think there is a better, cleaner way of doing it?",NL,NL
kubertenes,In the dev clsuster I want a ynique identifier what is build-1234.dev.<test>,NL,NL
kubertenes,https://kubernetes.io/docs/tasks/debug-application-cluster/debug-service/,Not,Not
kubertenes,is there a way to get a configmap as a file vs a volume ?,NL,NL
kubertenes,@nux - Should be in bytes,NL,NL
kubertenes,"following https://kubernetes.io/docs/tutorials/stateless-application/guestbook/, got Error from server (BadRequest): error when creating redis-master-deployment.yaml: Deployment in version v1beta2 cannot be handled as a Deployment: no kind Deployment is registered for version apps/v1beta2 when applied master deployment file",NL,NL
kubertenes,it is just helm/kube/mirror and a large pile of bash right now,NL,NL
kubertenes,https://rook.io/,Not,Not
kubertenes,as in,NL,NL
kubertenes,cool! it is now clear to me! thank you! @roffe,NL,NL
kubertenes,"these are for tcp socket type connections, my first attempt at using an ingress didn't seem to work.",NL,NL
kubertenes,done,NL,NL
kubertenes,Thanks!,NL,NL
kubertenes,kubernetes enable PROXY protocol loadbalancer,Not,Not
kubertenes,kubectl get svc --all-namespaces,Not,Not
kubertenes,No resources found.,NL,NL
kubertenes,"Gah, I can't type this well. will take a few attempts. So the idea is to get a test case going without revealing what roles have privileges. So I have my restricted and permissive clusterroles, I want the local user to be able to essentially try this: https://github.com/kubernetes/examples/blob/master/staging/podsecuritypolicy/rbac/README.md but with the assumption they are namespace-locked and the only options they have are rolebindings to clusterroles.",NL,NL
kubertenes,"@liggitt Btw, can't a user with 'admin' elevate his permissions to 'cluster-admin' (for that namespace) since they can update rolebindings?",NL,NL
kubertenes,Does anybody have experience connecting to JMX on AWS/Kuberntes pod?,NL,NL
kubertenes,name: jenkins-home-pvc,Not,Not
kubertenes,"I'm not entirely sure, It took me forever to understand sidecar-ing nginx&php containers into one pod and now I've found that it's probably not the best way to do it haha",NL,NL
kubertenes,@mettjus i've done it,NL,NL
kubertenes,"hello, how can I add contraints to not have 2 pod of the same deployment running on the same node?",NL,NL
kubertenes,"Is there any way to perform a rescheduling command? I mean I have a deployment created before, but I did something witch changes my cluster(or federation) status(e.g: add a new node in a cluster, add a new cluster in a federation, adding a new label in a cluster, etc...) Is there a way to perform a rescheduling considering the new cluster/federation configuration?",NL,NL
kubertenes,How has everyone deployed prometheus & grafana? Helm chart ? Custom deployment?,NL,NL
kubertenes,"Hey everyone, does anyone have any info on when the RPM 1.8.2 packages are being released, I see the DEB ones are already available but not the RPMs? Thanks!",NL,NL
kubertenes,what is status of kube-apiserver,NL,NL
kubertenes,yeah root usually requires special permissions and isn't something that is recommended for security concerns unless absolutely needed,NL,NL
kubertenes,cluster: hapi,Not,Not
kubertenes,Man @hubt you sure help a lot,NL,NL
kubertenes,checked the Namespace and I'm in the right one and it's deployed in the right one,NL,NL
kubertenes,"I think it'd still be a pod. It would presumably need a service for you to connect to. I've launched the helm chart for it before now, but personally didn't find much use for it at the time.",NL,NL
kubertenes,we tried doing this - http://backreference.org/2010/06/11/iptables-debugging/ but its not working for us to try and show the rewriting,NL,NL
kubertenes,"I'm setting up Heapster on a cluster, and it seems that Heapster can only monitor the node on which the pod is currently running. I keep getting the following errors",NL,NL
kubertenes,"@roffe, woow! that sounds amazing, good job there! I definitely will take a look at this! As you said it is out of scope, So in a nutshell what I understood is",NL,NL
kubertenes,NAME READY STATUS RESTARTS AGE,Not,NL
kubertenes,@roffe I see!,NL,NL
kubertenes,so in k8s terms they are host volumes,NL,NL
kubertenes,Min replicas: 2,Not,Not
kubertenes,https://github.com/microwavecausesaids/kubernetes_the_hard_way_ansible_version/blob/master/roles/master/tasks/main.yml,Not,Not
kubertenes,@amulholland it would be too easy to predict things getting stolen wouldn't it,NL,NL
kubertenes,[+]ping ok\n[+]etcd ok\n[+]poststarthook/generic-apiserver-start-informers ok\n[+]poststarthook/start-apiextensions-informers ok\n[+]poststarthook/start-apiextensions-controllers ok\n[-]poststarthook/bootstrap-controller failed: reason withheld\n[-]poststarthook/ca-registration failed: reason withheld\n[+]poststarthook/start-kube-apiserver-informers ok\n[+]poststarthook/start-kube-aggregator-informers ok\n[+]poststarthook/apiservice-registration-controller ok\n[+]poststarthook/apiservice-status-available-controller ok\n[+]poststarthook/apiservice-openapi-controller ok\n[+]poststarthook/kube-apiserver-autoregistration ok\n[-]autoregister-completion failed: reason withheld\nhealthz check failed\n [[kube-probe/1.8] 127.0.0.1:53240],Not,Not
kubertenes,where is your ES cluster running?,NL,NL
kubertenes,Both are not for application level monitoring i think. Seems i need to include it on dockerfile,NL,NL
kubertenes,https://github.com/kubernetes/kubernetes/tree/master/pkg/proxy/ipvs,Not,Not
kubertenes,kubectl create secret tls savvisave-com-tls-secret --key domain.com.key --cert digicert-sha2.pem,Not,Not
kubertenes,dose anyone know how to use IPVS in k8s 1.8?,NL,NL
kubertenes,annotations:,Not,NL
kubertenes,"@3molo Still Same Sir Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.548619 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.550079 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.568281 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: I1027 00:51:20.568306 16317 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:51:20 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service: main process exited, code=exited, status=1/FAILURE Oct 27 00:51:20 kuber-poc-app1 systemd[1]: Unit kubelet.service entered failed state. Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service failed.",Not,NL
kubertenes,@smerrill I'm trying to choose a proper overlay for bare metal - all of my vms are on 192.168.13.0/24,NL,NL
kubertenes,you can't update them,NL,NL
kubertenes,right force pull the base image.,NL,NL
kubertenes,Anyone,NL,NL
kubertenes,"Yeah thats one of the problems I have with the bot, if a node goes down the bot can't report a status, once it comes back up and the pods either crash or get rescheduled then it'll alert.",NL,NL
kubertenes,jobs aren't evergreen right? Once jobs complete. they complete until you execute the job again if I am not mistaken.,NL,NL
kubertenes,@swapnil.deshpande I'm personally considering migrating away from Stackdriver Logging to ELK,NL,NL
kubertenes,thanks @tamal,NL,NL
kubertenes,"installing the environment takes about 5m, but that's mostly related to boot time for zookeeper, message queue and stuff like that",NL,NL
kubertenes,or export the yaml file.. and then delete it..,NL,NL
kubertenes,and sh is not in the container..,NL,NL
kubertenes,ingress.kubernetes.io/secure-backends: true,Not,Not
kubertenes,still getting this: https://goo.gl/Mc1tg4,NL,NL
kubertenes,Could someone explain why this command is failing?,NL,NL
kubertenes,You'll need to edit net-conf.json to read Type: host-gw,NL,NL
kubertenes,there's no magic. it isn't designed for that,NL,NL
kubertenes,"K. I would have liked to know, but :x",NL,NL
kubertenes,why did it go to 30 only to go back to 15,NL,NL
kubertenes,a rebalance would do just that,NL,NL
kubertenes,how do you guys configure your php/nginx workers?,NL,NL
kubertenes,Good luck on your journey! and looks like you're on the right track,NL,NL
kubertenes,LOL,NL,NL
kubertenes,--v=2,Not,Not
kubertenes,PLEG: pod frameloss-empty-59549d5d8-8mvjf/default failed reinspection: rpc error: code = Unknown desc = Error response from daemon: open /var/lib/docker/overlay/7871d8b75de341fbfcdea6f04f7950164259026420b1b8d454a02fabb991f26a/lower-id: no such file or directory,Not,NL
kubertenes,if u're not interest in the at most part use the nodeselector strategy with a normal deployment,NL,NL
kubertenes,daemonset,Not,Not
kubertenes,kubectl describe svc shows the container ip endpoint that w can use by itself just fine,NL,NL
kubertenes,Didn't work,NL,NL
kubertenes,good to know. thanks for the info.,NL,NL
kubertenes,you can try both.. but first fix the mountvolume..,NL,NL
kubertenes,"@spotter check endpoints, id vips are corresponding to correct endpoints",NL,NL
kubertenes,I'm using the following: volumeClaimTemplates: - metadata: name: storage spec: storageClassName: gp2 accessModes: [ReadWriteOnce] resources: requests: storage: 5Gi,NL,NL
kubertenes,Hi! Any clue on why the second rule gets translated with this two rewrites:,NL,NL
kubertenes,ReadOnly: false,Not,Not
kubertenes,Oct 26 16:42:19 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:19.741924 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54058: remote error: tls: bad certificate,Not,Not
kubertenes,Sweet! Jenkins has been my archnemesis too long not to look at some alternatives when I'm migrating our entire infrastructure,NL,NL
kubertenes,$ kubectl logs kube-dns-7797cb8758-cx2rs -n kube-system sidecar,Not,Not
